,id1,left_preview,id2,right_preview,matchness,score,embedding_similarity,key_overlap_score,rarity_score,bin,bin_reason,source_blockers_display,corner,label
10,left_169711,player_name: Jhonder Cádiz | positions_position: ST (C) | clubs_club: Famalicão,right_003273,"player_name: Jhonder Cádiz | positions_position: FW | clubs_club: Famalicão, León",0.9183462532299742,0.8162790697674419,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
11,left_186739,player_name: David López | positions_position: D (LC) | clubs_club: Segoviana,right_001545,"player_name: David López | positions_position: DF | clubs_club: Girona, Mallorca",0.9391568571155134,0.8631029285099053,,1,0.07142857142857142,EASY_POS,EASY_POS,TokenBlocker,false,
12,left_120833,player_name: Ernest Nuamah | positions_position: AM (RL) | clubs_club: FC Nordsjælland,right_002021,"player_name: Ernest Nuamah | positions_position: FW,MF | clubs_club: Lyon",0.9281817808949593,0.8384090070136583,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
13,left_073570,player_name: Dušan Vlahović | positions_position: ST (C) | clubs_club: Juventus,right_001802,player_name: Dušan Vlahović | positions_position: FW | clubs_club: Juventus,0.9224806201550387,0.8255813953488372,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
14,left_015979,player_name: Gustavo Henrique | positions_position: D/WB/M (R) | clubs_club: JOI,right_002601,"player_name: Gustavo Henrique | positions_position: MF,FW, DF,MF | clubs_club: Estrela",0.9022394487510768,0.7800387596899225,,1,0.09090909090909091,EASY_POS,EASY_POS,TokenBlocker,false,
15,left_172875,player_name: Vasco Sousa | positions_position: M/AM (C) | clubs_club: FC Porto B,right_007107,player_name: Vasco Sousa | positions_position: MF | clubs_club: Porto,0.9558570198105082,0.9006782945736433,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,false,
16,left_130150,"player_name: Ibrahima Sory | positions_position: DM, M (C)",right_002794,player_name: Ibrahima Sory Bangoura | positions_position: MF | clubs_club: Genk,0.901860987132305,0.7791872210476862,,1,0.14285714285714285,EASY_POS,EASY_POS,TokenBlocker,false,
17,left_057573,"player_name: Dylan Demuynck | positions_position: AM (RL), ST (C) | clubs_club: Jong Essevee",right_001808,"player_name: Dylan Demuynck | positions_position: MF,FW | clubs_club: Zulte Waregem",0.934384593299322,0.8523653349234745,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
18,left_043979,player_name: Emir Karic | positions_position: D/WB/M (L) | clubs_club: Darmstadt,right_001950,player_name: Emir Karic | positions_position: DF | clubs_club: Darmstadt 98,0.9612403100775194,0.9127906976744187,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
19,left_058829,"player_name: Nachon Nsingi Nguidi | positions_position: AM (RLC), ST (C) | clubs_club: OHL U23",right_005249,"player_name: Nachon Nsingi | positions_position: FW,MF, FW | clubs_club: OH Leuven",0.9228617229263225,0.8264388765842254,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
20,left_151961,"player_name: Rasmus Kristensen | positions_position: D/WB (R), DM, M (R) | clubs_club: Leeds",right_005968,"player_name: Rasmus Kristensen | positions_position: DF | clubs_club: Roma, Eint Frankfurt, Leeds United",0.910920712634299,0.7995716034271726,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
21,left_072452,"player_name: Dennis Van der Putten | positions_position: M (R), AM (RL), ST (C) | clubs_club: KFC Wambeek-Ternat",right_006595,"player_name: Siebe Van Der Heyden | positions_position: DF | clubs_club: Union SG, Mallorca",0.8542659847569409,0.6720984657031168,,1,0.008771929824561403,EASY_POS,EASY_POS,TokenBlocker,false,
22,left_066363,"player_name: Cederick Van Daele | positions_position: D (LC), WB (L) | clubs_club: Jong AA Gent",right_001158,player_name: Cederick Van Daele | positions_position: DF | clubs_club: Gent,0.9343751281735778,0.8523440383905501,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
23,left_175643,player_name: Abdellah Raihani | positions_position: ST (C) | clubs_club: A. Madrid,right_000025,player_name: Abdellah Raihani | positions_position: FW | clubs_club: Atlético Madrid,0.9060675662742846,0.7886520241171404,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
24,left_172712,player_name: Cenk Özkacar | positions_position: D (C) | clubs_club: Valencia,right_001163,"player_name: Cenk Özkacar | positions_position: MF,DF, DF | clubs_club: Valencia, Köln",0.9519297813871458,0.891842008121078,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
25,left_069463,"player_name: Jan-Niklas Kersten | positions_position: M (R), AM (RL), ST (C) | clubs_club: Leher TS",right_003074,"player_name: Jan-Niklas Beste | positions_position: FW,DF, FW,MF, FW | clubs_club: Freiburg, Heidenheim, Benfica",0.9182401399722973,0.8160403149376686,,1,0.2,EASY_POS,EASY_POS,TokenBlocker,false,
26,left_183009,"player_name: Mario Da Costa | positions_position: M/AM (C), ST (C) | clubs_club: Granada B",right_001297,"player_name: Coba da Costa | positions_position: MF,FW | clubs_club: Getafe",0.9104538632962406,0.7985211924165412,,1,0.034482758620689655,EASY_POS,EASY_POS,TokenBlocker,false,
27,left_042706,"player_name: Lior Refaelov | positions_position: M (R), AM (RLC) | clubs_club: RSC Anderlecht",right_004192,"player_name: Lior Refaelov | positions_position: MF,FW | clubs_club: Anderlecht",0.9571797711332596,0.903654485049834,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
28,left_033949,player_name: Juan Manuel González | positions_position: GK,right_003679,player_name: Juan Manuel Boselli | positions_position: FW | clubs_club: Gil Vicente FC,0.7744911374042341,0.49260505915952674,,1,0.010638297872340425,EASY_POS,EASY_POS,TokenBlocker,false,
29,left_016936,"player_name: Carlos Eduardo | positions_position: DM, M (C) | clubs_club: CON",right_001108,"player_name: Carlos Eduardo | positions_position: FW,MF | clubs_club: Gil Vicente FC, Estoril",0.8997990238300316,0.774547803617571,,1,0.08333333333333333,EASY_POS,EASY_POS,TokenBlocker,false,
30,left_073649,player_name: Alessio Cragno | positions_position: GK | clubs_club: Brianza,right_000282,"player_name: Alessio Cragno | positions_position: GK | clubs_club: Sassuolo, Monza",0.9691563102415816,0.9306016980435585,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
31,left_188272,"player_name: André Silva | positions_position: D (L), M (LC) | clubs_club: União da Serra B",right_000548,"player_name: André Silva | positions_position: FW,MF, FW | clubs_club: RB Leipzig, Vitória, Elche, Real Sociedad",0.9294736230672451,0.8413156519013014,,1,0.125,EASY_POS,EASY_POS,TokenBlocker,false,
32,left_167965,player_name: Sergio Ramos | positions_position: D (C) | clubs_club: PSG,right_006553,"player_name: Sergio Ramos | positions_position: DF | clubs_club: Paris S-G, Monterrey, Sevilla",0.9525082420030295,0.8931435445068164,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,false,
33,left_045818,"player_name: Kevin Felida | positions_position: DM, M (C) | clubs_club: RKC Waalwijk",right_003901,"player_name: Kevin Felida | positions_position: MF,FW, MF | clubs_club: RKC Waalwijk",0.9712891185759402,0.9354005167958657,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
34,left_030750,player_name: Luis Calzadilla | positions_position: AM (RL) | clubs_club: Pachuca Premier,right_004339,player_name: Luis Calzadilla | positions_position: MF | clubs_club: Pachuca,0.9594192198843361,0.9086932447397563,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
35,left_187387,player_name: Diogo Gonçalves | positions_position: ST (C) | clubs_club: União da Serra,right_001728,player_name: Diogo Gonçalves | positions_position: FW | clubs_club: Benfica,0.8991017595668759,0.7729789590254706,,1,0.14285714285714285,EASY_POS,EASY_POS,TokenBlocker,false,
36,left_042341,"player_name: Jamal Musiala | positions_position: M (C), AM (RLC) | clubs_club: FC Bayern",right_003026,"player_name: Jamal Musiala | positions_position: MF,FW | clubs_club: Bayern Munich",0.9429400152914365,0.8716150344057322,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
37,left_168074,"player_name: João Mário | positions_position: M (RLC), AM (LC) | clubs_club: Benfica",right_003623,"player_name: João Mário | positions_position: FW,MF, FW | clubs_club: Benfica",0.9531653746770025,0.8946220930232558,,1,0.2,EASY_POS,EASY_POS,TokenBlocker,false,
38,left_151850,player_name: Ashley Young | positions_position: D/WB/M (RL) | clubs_club: Aston Villa,right_000738,"player_name: Ashley Young | positions_position: DF,MF, DF | clubs_club: Everton, Aston Villa",0.9515308119959281,0.8909443269908386,,1,0.3333333333333333,EASY_POS,EASY_POS,TokenBlocker,false,
39,left_027186,player_name: José Navarro | positions_position: ST (C) | clubs_club: Pumas,right_003582,player_name: José Navarro | positions_position: MF | clubs_club: UNAM,0.8708010335917313,0.7093023255813954,,1,0.25,EASY_POS,EASY_POS,TokenBlocker,false,
40,left_047290,"player_name: Maxime Dominguez | positions_position: M (C), AM (RLC) | clubs_club: Miedź",right_004920,"player_name: Maxime Dominguez | positions_position: MF,FW, MF | clubs_club: Gil Vicente FC",0.9351339157540709,0.8540513104466594,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
41,left_085026,player_name: Filippo Terracciano | positions_position: D/WB/M (R) | clubs_club: Verona,right_002218,"player_name: Filippo Terracciano | positions_position: DF,MF, DF, DF,FW | clubs_club: Hellas Verona, Milan, Cremonese",0.938411686254897,0.8614262940735185,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
42,left_073807,player_name: Simone Scuffet | positions_position: GK | clubs_club: CFR Cluj,right_006632,player_name: Simone Scuffet | positions_position: GK | clubs_club: Cagliari,0.9741602067183464,0.9418604651162791,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
43,left_105812,"player_name: Patrick Joosten | positions_position: M (L), AM (RL), ST (C) | clubs_club: Apol. Limassol",right_005689,"player_name: Patrick Joosten | positions_position: MF,FW, FW | clubs_club: Willem II, Groningen",0.927158256615621,0.8361060773851472,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
44,left_064215,player_name: Jari Van Der Goten | positions_position: M/AM (C) | clubs_club: Delta Londerzeel,right_002803,player_name: Ignace Van Der Brempt | positions_position: DF | clubs_club: Como,0.8451650034337372,0.6516212577259088,,1,0.008771929824561403,EASY_POS,EASY_POS,TokenBlocker,false,
45,left_047466,"player_name: Ezra van der Heiden | positions_position: AM (RC), ST (C) | clubs_club: De Graafschap",right_005016,"player_name: Mickey van der Hart | positions_position: GK | clubs_club: Heerenveen, Emmen",0.8407775907955907,0.641749579290079,,1,0.008771929824561403,EASY_POS,EASY_POS,TokenBlocker,false,
46,left_012244,player_name: Agustín Rodríguez | positions_position: DM | clubs_club: Racing de Montevideo,right_003463,"player_name: Jorge Agustín Rodríguez | positions_position: MF, MF,DF | clubs_club: Monterrey",0.8263292734237836,0.6092408652035132,,1,0.08333333333333333,EASY_POS,EASY_POS,TokenBlocker,false,
47,left_047466,"player_name: Ezra van der Heiden | positions_position: AM (RC), ST (C) | clubs_club: De Graafschap",right_005069,player_name: Mike van der Hoorn | positions_position: DF | clubs_club: Utrecht,0.8542877102648625,0.6721473480959406,,1,0.008547008547008548,EASY_POS,EASY_POS,TokenBlocker,false,
48,left_029401,player_name: Miguel Ortega | positions_position: GK | clubs_club: Tigres,right_005035,"player_name: Miguel Ortega | positions_position: GK | clubs_club: UANL, Tijuana",0.9483204134366925,0.8837209302325582,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
49,left_052774,"player_name: Simon Adingra | positions_position: AM (L), ST (C) | clubs_club: Union SG",right_006613,"player_name: Simon Adingra | positions_position: FW, DF,FW | clubs_club: Brighton, Sunderland, Union SG",0.9181329723965382,0.8157991878922112,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
50,left_018644,player_name: Rodrigo De Olivera | positions_position: ST (C) | clubs_club: Central Español,right_006164,player_name: Rodrigo De Paul | positions_position: MF | clubs_club: Atlético Madrid,0.8007685682104286,0.5517292784734644,,1,0.1111111111111111,EASY_POS,EASY_POS,TokenBlocker,false,
51,left_042674,"player_name: Dominik Kohr | positions_position: DM, M (C) | clubs_club: Mainz 05",right_001782,"player_name: Dominik Kohr | positions_position: MF, DF,MF, DF | clubs_club: Mainz 05",0.9688597363015967,0.9299344066785927,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
52,left_042911,player_name: Ermin Bičakčić | positions_position: D (RC) | clubs_club: Hoffenheim,right_002020,player_name: Ermin Bičakčić | positions_position: DF | clubs_club: Hoffenheim,0.9655469422911284,0.9224806201550388,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
53,left_170024,"player_name: Giuliano Simeone | positions_position: AM (RL), ST (C) | clubs_club: Zaragoza",right_002518,"player_name: Giuliano Simeone | positions_position: MF,FW, FW | clubs_club: Alavés, Atlético Madrid",0.924839905628581,0.8308897876643074,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
54,left_051151,"player_name: Milan Corryn | positions_position: M (C), AM (RL) | clubs_club: Warta Poznań",right_005083,"player_name: Milan Corryn | positions_position: MF,FW | clubs_club: Almere City",0.9338978563784766,0.8512701768515722,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
55,left_046623,player_name: Romaric Yapi | positions_position: D/WB (R) | clubs_club: Vitesse,right_006215,"player_name: Romaric Yapi | positions_position: FW,DF | clubs_club: Vitesse",0.9521963824289406,0.8924418604651163,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
56,left_168292,player_name: Ivo Grbić | positions_position: GK | clubs_club: A. Madrid,right_002938,"player_name: Ivo Grbić | positions_position: GK | clubs_club: Sheffield Utd, Atlético Madrid",0.9711934156378601,0.9351851851851852,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
57,left_168875,"player_name: Vitor Carvalho | positions_position: DM, M (C) | clubs_club: Gil Vicente",right_007167,"player_name: Vitor Carvalho | positions_position: MF | clubs_club: Gil Vicente FC, Braga",0.9591895328329437,0.9081764488741233,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
58,left_057287,"player_name: Ivan van den Berg | positions_position: D (RC), WB (R), DM | clubs_club: Go Ahead Eagles",right_006280,player_name: Rune Van Den Bergh | positions_position: MF | clubs_club: Gent,0.7748729121278141,0.49346405228758167,,1,0.01098901098901099,EASY_POS,EASY_POS,TokenBlocker,false,
59,left_168575,"player_name: Reggie Cannon | positions_position: D (RC), WB (R) | clubs_club: BVT",right_006016,player_name: Reggie Cannon | positions_position: DF | clubs_club: Boavista,0.9365284442803823,0.8571889996308601,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
60,left_168226,"player_name: Fredrik Aursnes | positions_position: DM, M/AM (C) | clubs_club: Benfica",right_002351,"player_name: Fredrik Aursnes | positions_position: MF,FW, FW,MF, MF, DF | clubs_club: Benfica, Feyenoord",0.9583692219351134,0.9063307493540053,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
61,left_168349,player_name: Paulo Oliveira | positions_position: D (C) | clubs_club: BRG,right_005735,player_name: Paulo Oliveira | positions_position: DF | clubs_club: Braga,0.9411426930806777,0.8675710594315247,,1,0.25,EASY_POS,EASY_POS,TokenBlocker,false,
62,left_043074,player_name: Hauke Wahl | positions_position: D (C) | clubs_club: Kiel,right_002670,player_name: Hauke Wahl | positions_position: DF | clubs_club: St. Pauli,0.9147286821705427,0.808139534883721,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
63,left_046751,"player_name: Mohamed Amoura | positions_position: AM (L), ST (C) | clubs_club: Lugano",right_005127,"player_name: Mohamed Amoura | positions_position: FW | clubs_club: Union SG, Wolfsburg",0.8955830575577618,0.765061879504964,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
64,left_044787,"player_name: Robin van der Meer | positions_position: D (LC), WB (L) | clubs_club: Helmond",right_001568,player_name: David van der Werff | positions_position: MF | clubs_club: Groningen,0.8557889843759557,0.6755252148459003,,1,0.008620689655172414,EASY_POS,EASY_POS,TokenBlocker,false,
65,left_058917,"player_name: Olivier Dumont | positions_position: DM, M (C) | clubs_club: STVV",right_005530,"player_name: Olivier Dumont | positions_position: MF,FW, MF | clubs_club: Sint-Truiden",0.9483204134366925,0.8837209302325582,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
66,left_152574,player_name: Daniel Ballard | positions_position: D (C) | clubs_club: Sunderland,right_001428,player_name: Daniel Ballard | positions_position: DF | clubs_club: Sunderland,0.9664082687338502,0.9244186046511629,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
67,left_180467,player_name: Tanguy Zoukrou | positions_position: D (C) | clubs_club: Troyes,right_006779,player_name: Tanguy Zoukrou | positions_position: DF | clubs_club: Troyes,0.9664082687338502,0.9244186046511629,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
68,left_151735,"player_name: Remo Freuler | positions_position: DM, M (C) | clubs_club: Nottm Forest",right_006025,"player_name: Remo Freuler | positions_position: MF | clubs_club: ""Nottham Forest"", Bologna",0.9551536032156187,0.8990956072351421,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
69,left_169443,player_name: Joel Soñora | positions_position: M/AM (RC) | clubs_club: MRT,right_003331,"player_name: Joel Soñora | positions_position: MF,FW, MF | clubs_club: FC Juárez, Marítimo",0.908125179443009,0.7932816537467701,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
70,left_181306,player_name: Robin Le Gac | positions_position: M (LC) | clubs_club: Blanc-Mesnil SF,right_006139,"player_name: Robin Le Normand | positions_position: DF | clubs_club: Atlético Madrid, Real Sociedad",0.6977461958082113,0.31992894056847543,,1,0.25,CORNER,disagreement,TokenBlocker,false,
71,left_178529,player_name: Joël Da Silva Paulo | positions_position: ST (C),right_005772,player_name: Pedro Manuel da Silva Moreira | positions_position: MF | clubs_club: Arouca,0.6326886002317564,0.17354935052145198,,1,0.009433962264150943,CORNER,disagreement,TokenBlocker,false,
72,left_007008,"player_name: Juan Cruz Esquivel | positions_position: AM (RL), ST (C) | clubs_club: Platense",right_003662,player_name: Juan Cruz Armada | positions_position: DF | clubs_club: Osasuna,0.6889073458840901,0.30004152823920266,,1,0.01818181818181818,CORNER,disagreement,TokenBlocker,false,
73,left_028476,player_name: Carlos Moreno | positions_position: M/AM (C) | clubs_club: J.J. Urquiza,right_001124,player_name: Carlos Moreno | positions_position: GK | clubs_club: Pachuca,0.7097740043476477,0.3469915097822075,,1,0.14285714285714285,CORNER,disagreement,TokenBlocker,false,
74,left_169690,player_name: David Pereira Da Costa | positions_position: AM (C) | clubs_club: RC Lens,right_005477,"player_name: Nuno da Costa | positions_position: FW,MF | clubs_club: Auxerre",0.6843772554366869,0.2898488247325457,,1,0.03333333333333333,CORNER,disagreement,TokenBlocker,false,
75,left_072518,player_name: Tim Van Regenmortel | positions_position: ST (C) | clubs_club: VC Wilrijk,right_006923,player_name: Tim van de Loo | positions_position: MF | clubs_club: RKC Waalwijk,0.6987991080198342,0.3222979930446271,,1,0.017543859649122806,CORNER,disagreement,TokenBlocker,false,
76,left_011246,player_name: Luis García | positions_position: M (C) | clubs_club: Envigado F.C.,right_003572,player_name: José Luis García Vayá | positions_position: MF | clubs_club: Valencia,0.7222638114110982,0.37509357567497104,,1,0.016129032258064516,CORNER,disagreement,TokenBlocker,false,
77,left_016788,player_name: Luis Rodríguez | positions_position: ST (C),right_003576,"player_name: José Luis Rodríguez | positions_position: FW,MF, FW | clubs_club: FC Juárez, Famalicão",0.6641927816958416,0.24443375881564378,,1,0.016666666666666666,CORNER,disagreement,TokenBlocker,false,
78,left_007459,player_name: Juan Pablo Martínez | positions_position: AM (C) | clubs_club: Águilas Doradas,right_003685,"player_name: Juan Pablo Vigón | positions_position: MF,FW, MF | clubs_club: UANL",0.7017921634404702,0.3290323677410581,,1,0.007518796992481203,CORNER,disagreement,TokenBlocker,false,
79,left_022923,player_name: José Luis Urbina | positions_position: GK,right_003574,"player_name: José Luis Morales | positions_position: MF,FW, FW,MF | clubs_club: Levante, Villarreal",0.6706946344429244,0.25906292749658005,,1,0.017543859649122806,CORNER,disagreement,TokenBlocker,false,
80,left_000769,player_name: Diego González | positions_position: D (C) | clubs_club: O'Higgins,right_001675,"player_name: Diego González | positions_position: MF,FW, DF | clubs_club: Atlas, Elche",0.7053306536510672,0.33699397071490095,,1,0.045454545454545456,CORNER,disagreement,TokenBlocker,false,
81,left_045825,"player_name: Luca De Meester | positions_position: M (R), AM (RC) | clubs_club: Viktoria Köln II",right_004267,player_name: Luca de la Torre | positions_position: MF | clubs_club: Celta Vigo,0.7099158497737309,0.34731066199089455,,1,0.010309278350515464,CORNER,disagreement,TokenBlocker,false,
82,left_026830,player_name: Pablo Martínez | positions_position: D (R) | clubs_club: Nueva Chicago,right_005634,player_name: Pablo Martínez | positions_position: MF | clubs_club: Levante,0.7133392017112947,0.35501320385041313,,1,0.125,CORNER,disagreement,TokenBlocker,false,
83,left_016724,player_name: Juan Cruz Cuesta | positions_position: GK | clubs_club: Huracán (Las Heras),right_003662,player_name: Juan Cruz Armada | positions_position: DF | clubs_club: Osasuna,0.6957785290098631,0.3155016902721921,,1,0.01818181818181818,CORNER,disagreement,TokenBlocker,false,
84,left_170705,player_name: Omar De la Cruz | positions_position: M (C) | clubs_club: C.D. Ibiza,right_001370,player_name: César de la Hoz | positions_position: MF | clubs_club: Almería,0.7156392272671342,0.36018826135105203,,1,0.011111111111111112,CORNER,disagreement,TokenBlocker,false,
85,left_022111,player_name: Juan José Díaz | positions_position: D/WB (R) | clubs_club: Atlético Cafetero,right_003676,player_name: Juan José Sánchez | positions_position: DF | clubs_club: UANL,0.7346336467403499,0.4029257051657873,,1,0.01694915254237288,CORNER,disagreement,TokenBlocker,false,
86,left_173479,"player_name: Giovanni de la Vega | positions_position: M (LC), AM (L) | clubs_club: Llosetense",right_000141,player_name: Adrián de la Fuente | positions_position: DF | clubs_club: Levante,0.6657341026986069,0.2479017310718657,,1,0.011235955056179775,CORNER,disagreement,TokenBlocker,false,
87,left_044775,player_name: Djevencio van der Kust | positions_position: D/WB (L) | clubs_club: FC Utrecht,right_001391,player_name: Damian van der Haar | positions_position: DF | clubs_club: Zwolle,0.6987668745114686,0.32222546765080423,,1,0.008620689655172414,CORNER,disagreement,TokenBlocker,false,
88,left_062508,player_name: Odilon Da Cruz | positions_position: D (LC) | clubs_club: Italien GE,right_000285,"player_name: Alessio da Cruz | positions_position: MF,FW, FW,MF, FW | clubs_club: Mechelen, Fortuna Sittard",0.7081159509454084,0.3432608896271687,,1,0.14285714285714285,CORNER,disagreement,TokenBlocker,false,
89,left_182155,"player_name: Abdoul Koné | positions_position: AM (R), ST (C) | clubs_club: CMS Oissel",right_000032,player_name: Abdoul Koné | positions_position: DF | clubs_club: Reims,0.7123169681309216,0.35271317829457366,,1,0.5,CORNER,disagreement,TokenBlocker,false,
90,left_186457,player_name: David Castro | positions_position: D/WB/M (R) | clubs_club: Pevidém,right_003665,"player_name: Juan David Castro | positions_position: MF,FW | clubs_club: Atlético",0.7091660092116089,0.3456235207261199,,1,0.022727272727272728,CORNER,disagreement,TokenBlocker,false,
91,left_032771,"player_name: Luis Miguel Rodríguez | positions_position: AM (RL), ST (C) | clubs_club: Nacional de Melo",right_005041,"player_name: Miguel Rodríguez | positions_position: MF,FW, FW,MF, MF, DF,FW | clubs_club: Utrecht, Celta Vigo, Pachuca",0.7199645839686285,0.36992031392941405,,1,0.16666666666666666,CORNER,disagreement,TokenBlocker,false,
92,left_018792,player_name: Clemilson da Silva | positions_position: D (C) | clubs_club: Bolívar,right_001392,player_name: Damien Da Silva | positions_position: DF | clubs_club: Lyon,0.7117632582748862,0.35146733111849393,,1,0.009523809523809525,CORNER,disagreement,TokenBlocker,false,
93,left_012888,player_name: Da Silva | positions_position: D (C) | clubs_club: GOI,right_004158,"player_name: Leonardo da Silva Lopes | positions_position: MF, MF,DF | clubs_club: Gent, Cercle Brugge",0.6948615922459783,0.31343858255345136,,1,0.009523809523809525,CORNER,disagreement,TokenBlocker,false,
94,left_109143,player_name: Christos Mandas | positions_position: GK | clubs_club: OFI,right_001268,player_name: Christos Mandas | positions_position: GK | clubs_club: Lazio,0.9483204134366925,0.8837209302325582,,1,0.5,EASY_POS,EASY_POS,TokenBlocker,false,
95,left_133072,player_name: Jesús Rodríguez | positions_position: ST (C) | clubs_club: Pantoja,right_003254,player_name: Jesús Rodríguez | positions_position: GK | clubs_club: Puebla,0.7126450924900538,0.3534514581026209,,1,0.5,CORNER,disagreement,TokenBlocker,false,
96,left_022486,player_name: Kashiff De Jonge | positions_position: ST (C) | clubs_club: Darby FC,right_006910,player_name: Tika de Jonge | positions_position: MF | clubs_club: Groningen,0.6756535406406208,0.2702204664413967,,1,0.16666666666666666,CORNER,disagreement,TokenBlocker,false,
